Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Rating,Total_Sales,Customer type_Member,Customer type_Memberr,Customer type_Normal,Gender_Male,Payment_Credit card,Payment_Ewallet
843-73-4724,A,1,0,0,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05,9.2,74.1,False,False,True,True,False,False
409-33-9708,A,1,0,0,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12,9.2,98.4898.48,False,False,True,False,False,True
658-66-3967,C,0,1,0,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42,5.0,53.1953.1953.1953.1953.1953.1953.19,False,False,True,True,False,True
866-70-2814,B,0,0,1,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,10.0,52.7952.7952.7952.7952.7952.7952.7952.7952.7952.79,False,False,True,False,False,True
160-22-2687,A,1,0,0,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,8.8,95.9595.9595.9595.9595.95,True,False,False,False,False,True
895-03-6665,B,0,0,1,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52,4.2,36.5136.5136.5136.5136.5136.5136.5136.5136.51,False,False,True,False,False,False
770-42-8960,B,0,0,1,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31,6.3,21.1221.1221.1221.1221.1221.1221.1221.12,False,False,True,True,False,False
748-45-2862,A,1,0,0,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35,8.2,28.3128.3128.3128.31,True,False,False,False,False,False
234-36-2483,B,0,0,1,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51,5.1,57.5957.5957.5957.5957.5957.59,False,False,True,True,False,False
316-66-3011,A,1,0,0,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35,5.0,47.6347.6347.6347.6347.6347.6347.6347.6347.63,True,False,False,False,False,False
848-95-6252,C,0,1,0,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24,7.0,86.27,True,False,False,False,False,True
840-76-5966,A,1,0,0,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06,7.8,12.7612.76,True,False,False,True,False,True
152-03-4217,B,0,0,1,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55,4.3,11.2811.2811.2811.2811.2811.2811.2811.2811.28,False,False,True,False,True,False
533-66-5566,B,0,0,1,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42,7.0,51.0751.0751.0751.0751.0751.0751.07,False,False,True,False,False,False
124-31-1458,A,1,0,0,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30,6.6,79.5979.5979.59,True,False,False,False,False,False
176-78-1170,C,0,1,0,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11,7.3,33.8133.8133.81,True,False,False,True,False,True
361-59-0574,B,0,0,1,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48,6.5,90.5390.5390.5390.5390.5390.5390.5390.53,True,False,False,True,True,False
101-81-4070,C,0,1,0,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36,4.9,62.8262.82,True,False,False,False,False,True
631-34-1880,C,0,1,0,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09,4.3,24.3124.3124.31,True,False,False,True,True,False
852-82-2749,A,1,0,0,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35,9.3,64.5964.5964.5964.59,False,False,True,True,False,True
873-14-6353,A,1,0,0,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33,7.1,24.8224.8224.8224.8224.8224.8224.82,True,False,False,True,True,False
584-66-4073,C,0,1,0,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45,9.6,56.5,False,False,True,True,False,True
544-55-9589,B,0,0,1,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51,6.2,21.4321.4321.4321.4321.4321.4321.4321.4321.4321.43,True,False,False,False,False,False
166-19-2553,A,1,0,0,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26,9.9,89.0689.0689.0689.0689.0689.06,True,False,False,True,False,False
737-88-5876,A,1,0,0,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,5.9,23.2923.2923.2923.29,True,False,False,True,True,False
154-87-7367,C,0,1,0,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04,6.3,65.2665.2665.2665.2665.2665.2665.2665.26,False,False,True,True,False,True
885-56-0389,C,0,1,0,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49,4.0,52.35,True,False,False,True,False,False
608-05-3804,B,0,0,1,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19,6.1,39.75,True,False,False,True,False,False
448-61-3783,A,1,0,0,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,4.5,90.0290.0290.0290.0290.0290.0290.0290.02,False,False,True,False,True,False
761-49-0439,B,0,0,1,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,8.6,12.112.112.112.112.112.112.112.1,True,False,False,False,False,True
490-95-0021,B,0,0,1,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25,6.0,33.2133.2133.2133.2133.2133.2133.2133.2133.2133.21,True,False,False,False,False,True
115-38-7388,C,0,1,0,Fashion accessories,10.18 USD,-8,16.605,85.512,2019-03-30,12:51,9.5,,True,False,False,False,True,False
311-13-6971,B,0,0,1,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18,9.9,31.9931.9931.9931.9931.9931.9931.9931.9931.9931.99,True,False,False,True,True,False
291-55-6563,A,1,0,0,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45,7.5,34.4234.4234.4234.4234.4234.42,True,False,False,False,False,True
548-48-3156,A,1,0,0,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37,7.6,83.3483.34,True,False,False,False,False,False
460-93-5834,A,1,0,0,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03,5.0,45.5845.5845.5845.5845.5845.5845.58,False,False,True,True,False,False
325-89-4209,A,1,0,0,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42,6.7,87.9,True,False,False,True,False,True
884-80-6021,A,1,0,0,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14,9.5,73.4773.4773.4773.4773.4773.4773.4773.4773.4773.47,True,False,False,False,False,True
137-74-8729,C,0,1,0,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47,6.8,12.1912.1912.1912.1912.1912.1912.1912.19,False,False,True,False,False,True
880-46-5796,A,1,0,0,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,5.6,76.9276.9276.9276.9276.9276.9276.9276.9276.9276.92,True,False,False,True,False,True
389-70-2397,C,0,1,0,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26,7.2,83.6683.6683.6683.6683.66,False,False,True,False,False,False
114-35-5271,B,0,0,1,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06,8.1,57.9157.9157.9157.9157.9157.9157.9157.91,False,False,True,False,False,False
607-76-6216,C,0,1,0,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,8.6,92.4992.4992.4992.4992.49,True,False,False,False,True,False
715-20-1673,B,0,0,1,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,9.4,28.3828.3828.3828.3828.38,False,False,True,True,False,False
811-35-1094,B,0,0,1,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16,8.9,50.4550.4550.4550.4550.4550.45,True,False,False,True,True,False
699-88-1972,B,0,0,1,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,4.2,99.1699.1699.1699.1699.1699.1699.1699.16,False,False,True,True,True,False
781-84-8059,C,0,1,0,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,5.0,60.7460.7460.7460.7460.7460.7460.74,False,False,True,True,False,True
409-49-6995,C,0,1,0,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17,8.8,47.2747.2747.2747.2747.2747.27,True,False,False,False,False,False
725-54-0677,C,0,1,0,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,5.3,85.685.685.685.685.685.685.6,True,False,False,True,False,False
146-09-5432,A,1,0,0,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17,4.6,35.0435.0435.0435.0435.0435.0435.0435.0435.04,True,False,False,True,False,True
377-79-7592,C,0,1,0,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00,7.5,44.8444.8444.8444.8444.8444.8444.8444.8444.84,True,False,False,False,True,False
509-10-0516,B,0,0,1,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02,5.1,45.9745.9745.9745.97,False,False,True,True,False,True
595-94-9924,A,1,0,0,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21,4.2,27.7327.7327.7327.7327.73,True,False,False,False,True,False
865-41-9075,A,1,0,0,Food and beverages,11.53 USD,-7,6.9325,84.7455,2019-01-28,17:35,8.1,,False,False,True,True,False,False
545-07-8534,C,0,1,0,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42,6.0,58.3258.32,False,False,True,False,False,True
118-62-1812,C,0,1,0,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56,7.9,78.3878.3878.3878.38,True,False,False,False,False,False
450-42-3339,C,0,1,0,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58,8.8,84.6184.6184.6184.6184.6184.6184.6184.6184.6184.61,False,False,True,True,True,False
851-98-3555,B,0,0,1,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,6.6,82.8882.8882.8882.8882.88,False,False,True,False,True,False
186-71-5196,A,1,0,0,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30,6.2,79.5479.54,True,False,False,False,False,True
624-01-8356,B,0,0,1,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44,4.2,49.0149.0149.0149.0149.0149.0149.0149.0149.0149.01,False,False,True,False,True,False
313-66-9943,B,0,0,1,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29,7.3,29.1529.1529.15,True,False,False,False,True,False
151-27-8496,C,0,1,0,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43,8.6,56.1356.1356.1356.13,False,False,True,False,False,True
453-33-6436,A,1,0,0,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09,6.8,93.1293.1293.1293.1293.1293.1293.1293.12,False,False,True,False,False,False
522-57-8364,A,1,0,0,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00,7.6,51.3451.3451.3451.3451.3451.3451.3451.34,True,False,False,True,False,True
459-45-2396,A,1,0,0,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45,5.8,99.699.699.6,True,False,False,False,False,False
717-96-4189,C,0,1,0,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40,4.1,35.4935.4935.4935.4935.4935.49,False,False,True,False,False,False
722-13-2115,C,0,1,0,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36,9.3,42.85,True,False,False,True,True,False
749-81-8133,A,1,0,0,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04,6.8,94.6794.6794.6794.67,False,False,True,False,False,False
777-67-2495,B,0,0,1,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26,8.7,68.9768.9768.97,False,False,True,True,False,True
636-98-3364,B,0,0,1,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36,6.3,26.2626.2626.26,True,False,False,False,False,True
246-55-6923,C,0,1,0,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06,5.1,35.7935.7935.7935.7935.7935.7935.7935.7935.79,True,False,False,False,True,False
181-82-6255,B,0,0,1,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58,7.0,16.3716.3716.3716.3716.3716.37,False,False,True,False,False,False
838-02-1821,C,0,1,0,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10,5.2,12.7312.73,True,False,False,False,True,False
887-42-0517,C,0,1,0,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31,6.6,83.1483.1483.1483.1483.1483.1483.14,False,False,True,False,True,False
457-12-0244,C,0,1,0,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49,6.5,35.2235.2235.2235.2235.2235.22,True,False,False,False,False,True
226-34-0034,B,0,0,1,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10,9.0,13.7813.7813.7813.78,False,False,True,False,False,True
321-49-7382,B,0,0,1,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38,5.2,88.31,True,False,False,True,True,False
397-25-8725,A,1,0,0,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54,6.8,39.6239.6239.6239.6239.6239.6239.6239.6239.62,True,False,False,False,True,False
431-66-2305,B,0,0,1,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51,7.6,88.2588.2588.2588.2588.2588.2588.2588.2588.25,False,False,True,False,True,False
825-94-5922,B,0,0,1,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26,7.2,25.3125.31,False,False,True,True,False,True
641-62-7288,B,0,0,1,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,7.1,99.9299.9299.9299.9299.9299.92,False,False,True,True,False,True
756-93-1854,C,0,1,0,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05,9.5,83.3583.35,True,False,False,False,True,False
243-55-8457,A,1,0,0,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,5.1,74.4474.4474.4474.4474.4474.4474.4474.4474.4474.44,False,False,True,False,False,True
458-10-8612,C,0,1,0,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27,7.6,64.0864.0864.0864.0864.0864.0864.08,False,False,True,True,False,True
501-61-1753,B,0,0,1,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24,9.8,63.1563.1563.1563.1563.1563.15,False,False,True,False,False,True
235-06-8510,C,0,1,0,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59,5.1,85.7285.7285.72,True,False,False,True,False,True
433-08-7822,C,0,1,0,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48,7.5,78.8978.8978.8978.8978.8978.8978.89,False,False,True,False,False,True
361-85-2571,A,1,0,0,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,7.4,89.4889.4889.4889.4889.48,False,False,True,False,False,False
131-70-8179,A,1,0,0,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27,4.2,92.0992.0992.09,True,False,False,False,False,False
500-02-2261,C,0,1,0,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04,5.9,57.2957.2957.2957.2957.2957.29,False,False,True,False,False,True
720-72-2436,A,1,0,0,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14,6.9,66.5266.5266.5266.52,False,False,True,True,False,True
702-83-5291,C,0,1,0,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43,6.6,99.8299.8299.8299.8299.8299.8299.8299.8299.82,True,False,False,True,False,False
809-69-9497,A,1,0,0,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30,5.7,45.6845.6845.6845.6845.6845.6845.6845.6845.6845.68,False,False,True,False,False,True
449-16-6770,A,1,0,0,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53,5.3,50.7950.7950.7950.7950.79,False,False,True,True,True,False
333-23-2632,A,1,0,0,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14,4.2,10.0810.0810.0810.0810.0810.0810.08,True,False,False,True,False,False
489-82-1237,A,1,0,0,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51,7.3,93.8893.8893.8893.8893.8893.8893.88,False,False,True,False,True,False
859-97-6048,C,0,1,0,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,5.3,84.2584.25,True,False,False,True,True,False
676-10-2200,B,0,0,1,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13,4.7,53.78,True,False,False,True,False,True
373-88-1424,C,0,1,0,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44,7.9,35.8135.8135.8135.8135.81,True,False,False,True,False,True
365-16-4334,B,0,0,1,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26,8.9,26.4326.4326.4326.4326.4326.4326.4326.43,False,False,True,False,False,True
503-21-4385,B,0,0,1,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40,9.3,39.9139.9139.91,True,False,False,True,False,True
305-89-2768,B,0,0,1,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43,4.7,21.921.921.9,True,False,False,False,False,True
574-80-1489,B,0,0,1,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,8.7,62.8562.8562.8562.85,True,False,False,False,False,True
784-08-0310,C,0,1,0,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58,7.6,21.0421.0421.0421.04,True,False,False,False,False,False
200-40-6154,B,0,0,1,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45,5.7,65.9165.9165.9165.9165.9165.91,True,False,False,True,False,False
846-10-0341,A,1,0,0,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51,6.8,42.5742.5742.5742.5742.5742.5742.57,False,False,True,False,False,False
577-34-7579,C,0,1,0,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16,5.4,50.4950.4950.4950.4950.4950.4950.4950.4950.49,True,False,False,True,False,False
430-02-3888,B,0,0,1,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55,7.1,46.0246.0246.0246.0246.0246.02,False,False,True,True,False,False
867-47-1948,C,0,1,0,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07,7.8,15.815.815.815.815.815.815.815.815.815.8,False,False,True,False,False,False
384-59-6655,A,1,0,0,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07,8.4,98.6698.6698.6698.6698.6698.6698.6698.6698.66,True,False,False,False,False,False
256-58-3609,C,0,1,0,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29,9.8,91.98,True,False,False,True,False,False
324-92-3863,A,1,0,0,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45,9.8,20.8920.89,True,False,False,True,False,False
593-08-5916,A,1,0,0,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,7.4,15.5,False,False,True,False,True,False
364-34-2972,C,0,1,0,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,6.7,96.8296.8296.82,True,False,False,True,False,False
794-42-3736,B,0,0,1,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41,6.4,33.3333.33,False,False,True,True,True,False
172-42-8274,B,0,0,1,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18,5.8,38.2738.27,False,False,True,False,True,False
558-60-5016,A,1,0,0,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27,7.2,33.333.333.333.333.333.333.333.333.3,False,False,True,False,False,True
195-06-0432,A,1,0,0,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55,9.3,81.0181.0181.01,True,False,False,True,True,False
605-03-2706,A,1,0,0,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,9.5,15.815.815.8,False,False,True,False,False,False
214-30-2776,B,0,0,1,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44,9.0,34.4934.4934.4934.4934.49,True,False,False,False,True,False
746-04-1077,B,0,0,1,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36,9.0,84.6384.6384.6384.6384.6384.6384.6384.6384.6384.63,True,False,False,False,True,False
448-34-8700,B,0,0,1,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51,6.7,36.9136.9136.9136.9136.9136.9136.91,True,False,False,True,False,True
452-04-8808,B,0,0,1,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17,5.5,87.0887.0887.0887.0887.0887.0887.08,False,False,True,True,False,False
531-56-4728,A,1,0,0,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29,5.4,80.0880.0880.08,False,False,True,True,False,False
744-82-9138,C,0,1,0,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59,8.2,86.1386.13,False,False,True,True,False,False
883-69-1285,B,0,0,1,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55,7.0,49.9249.92,True,False,False,True,True,False
221-25-5073,A,1,0,0,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39,8.5,74.6674.6674.6674.66,False,False,True,False,False,False
518-71-6847,B,0,0,1,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10,4.9,26.626.626.626.626.626.6,True,False,False,True,False,True
156-20-0370,B,0,0,1,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10,5.1,25.45,False,False,True,False,True,False
151-33-7434,B,0,0,1,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43,6.5,67.77,False,False,True,False,True,False
728-47-9078,C,0,1,0,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46,9.8,59.5959.5959.5959.59,True,False,False,True,False,False
809-46-1866,A,1,0,0,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,8.4,58.1558.1558.1558.15,False,False,True,True,False,False
139-32-4183,A,1,0,0,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19,7.4,97.4897.4897.4897.4897.4897.4897.4897.4897.48,True,False,False,False,False,True
148-41-7930,C,0,1,0,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33,6.1,99.9699.9699.9699.9699.9699.9699.96,False,False,True,True,False,False
189-40-5216,C,0,1,0,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40,6.0,96.3796.3796.3796.3796.3796.3796.37,False,False,True,True,False,False
374-38-5555,B,0,0,1,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30,8.5,63.7163.7163.7163.7163.71,False,False,True,False,False,True
764-44-8999,B,0,0,1,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42,4.3,14.7614.76,False,False,True,False,False,True
552-44-5977,B,0,0,1,Health and beauty,62,8,24.8,520.8,2019-01-03,19:08,6.2,6262626262626262,True,False,False,True,True,False
267-62-7380,C,0,1,0,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,4.3,82.3482.3482.3482.3482.3482.3482.3482.3482.3482.34,True,False,False,True,False,True
430-53-4718,B,0,0,1,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46,8.4,75.3775.3775.3775.3775.3775.3775.3775.37,True,False,False,True,True,False
886-18-2897,A,1,0,0,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,4.5,56.5656.5656.5656.5656.56,False,False,True,False,True,False
602-16-6955,B,0,0,1,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10,6.0,76.676.676.676.676.676.676.676.676.676.6,False,False,True,False,False,True
745-74-0715,A,1,0,0,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46,8.8,58.0358.03,False,False,True,True,False,True
690-01-6631,B,0,0,1,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35,6.6,17.4917.4917.4917.4917.4917.4917.4917.4917.4917.49,False,False,True,True,False,True
652-49-6720,C,0,1,0,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40,5.9,60.95,True,False,False,False,False,True
233-67-5758,C,0,1,0,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46,6.2,40.35,False,False,True,True,False,True
303-96-2227,B,0,0,1,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16,4.4,97.3897.3897.3897.3897.3897.3897.3897.3897.3897.38,False,False,True,False,False,True
727-02-1313,A,1,0,0,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22,7.7,31.84,True,False,False,True,False,False
347-56-2442,A,1,0,0,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33,4.1,65.82,False,False,True,True,False,False
849-09-3807,A,1,0,0,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28,6.6,88.3488.3488.3488.3488.3488.3488.34,True,False,False,False,False,False
